dac_id,reg_channel,customer_lifecycle_finished_flag,baby_residual_lifecycle,baby_age_last_order,prestige,frisomum,gold,stage_f0,stage_f1,stage_f2,stage_f3,stage_f4,last_repurchase_interval
ee4f8ef9-d683-11e8-8187-022fee61b306,线下,Y,1541.0,-2.0,0,0,1,0,0,1,0,0,
8e2a50aa-d683-11e8-8187-022fee61b306,品牌微信,Y,1508.0,-1.0,0,0,1,0,1,0,0,0,
b99cc42a-d683-11e8-8187-022fee61b306,线下,Y,1234.0,7.0,0,0,1,0,1,0,0,0,12.0
594158e7-d684-11e8-8187-022fee61b306,京东商城,Y,1141.0,10.0,0,0,1,0,0,1,0,0,3.0
fc645c90-d683-11e8-8187-022fee61b306,线下,Y,1375.0,2.0,0,0,1,0,1,0,0,0,
dfa54b65-d683-11e8-8187-022fee61b306,品牌微信,Y,1276.0,9.0,1,0,0,0,0,1,0,0,117.0
09296e23-d684-11e8-8187-022fee61b306,天猫旗舰店,Y,1209.0,8.0,0,0,1,0,0,1,0,0,
cfb93a1e-d683-11e8-8187-022fee61b306,CRM系统,Y,1276.0,12.0,1,0,0,0,0,1,0,0,182.0
089766bb-d684-11e8-8187-022fee61b306,CRM系统,Y,1340.0,3.0,1,0,0,0,1,0,0,0,
6ca924d5-d684-11e8-8187-022fee61b306,CRM系统,Y,1126.0,13.0,1,0,0,0,0,1,0,0,69.0
4d48ed2b-d684-11e8-8187-022fee61b306,CRM系统,Y,1246.0,7.0,1,0,0,0,0,1,0,0,0.0
d0651a14-d683-11e8-8187-022fee61b306,品牌微信,Y,1111.0,12.0,1,0,0,0,0,1,0,0,28.0
ef749437-d683-11e8-8187-022fee61b306,品牌微信,Y,1495.0,-1.0,0,0,1,0,0,1,0,0,
6db75d98-d683-11e8-8187-022fee61b306,线下,Y,1303.0,5.0,0,0,1,0,1,0,0,0,
761168c1-d683-11e8-8187-022fee61b306,线下,Y,1403.0,1.0,0,0,1,0,1,0,0,0,
900e079f-d684-11e8-8187-022fee61b306,品牌微信,Y,1480.0,0.0,0,0,1,0,1,0,0,0,
24cc1e15-d684-11e8-8187-022fee61b306,品牌微信,Y,1313.0,7.0,0,0,1,0,1,0,0,0,75.0
e9df0318-d683-11e8-8187-022fee61b306,品牌微信,Y,1301.0,12.0,0,0,1,0,1,0,0,0,210.0
bedd7703-d683-11e8-8187-022fee61b306,线下,Y,1434.0,0.0,0,0,1,0,1,0,0,0,
28c6000a-d684-11e8-8187-022fee61b306,天猫旗舰店,Y,1186.0,9.0,0,0,1,0,0,1,0,0,
285428b0-d684-11e8-8187-022fee61b306,CRM系统,Y,1217.0,14.0,1,0,0,0,1,0,0,0,207.0
bf67e28a-d683-11e8-8187-022fee61b306,CRM系统,Y,1120.0,11.0,1,0,0,0,0,1,0,0,
cf780c92-d683-11e8-8187-022fee61b306,线下,Y,1416.0,1.0,0,0,1,0,0,1,0,0,
bb2afbed-d684-11e8-8187-022fee61b306,线下,Y,1267.0,6.0,0,0,1,0,0,1,0,0,0.0
9ddebecb-d683-11e8-8187-022fee61b306,CRM系统,Y,1014.0,18.0,1,0,0,0,0,0,1,0,120.0
9aeead5d-d683-11e8-8187-022fee61b306,线下,Y,1189.0,8.0,0,0,1,0,0,1,0,0,
2b11d058-d684-11e8-8187-022fee61b306,品牌微信,Y,1472.0,6.0,0,0,1,0,1,0,0,0,206.0
2d3ffa9f-d684-11e8-8187-022fee61b306,线下,Y,1530.0,-2.0,0,0,1,0,0,1,0,0,
dbc8d1f6-d683-11e8-8187-022fee61b306,品牌微信,Y,1259.0,6.0,0,0,1,0,1,0,0,0,
51bcd4c1-d684-11e8-8187-022fee61b306,线下,Y,1461.0,0.0,0,0,1,0,1,0,0,0,
f815ca39-d683-11e8-8187-022fee61b306,线下,Y,1406.0,1.0,0,0,1,0,0,1,0,0,
769e7522-d684-11e8-8187-022fee61b306,京东商城,Y,1165.0,9.0,0,0,1,0,0,1,0,0,3.0
11bd17de-d684-11e8-8187-022fee61b306,CRM系统,Y,1182.0,9.0,1,0,0,0,0,1,0,0,0.0
e261a555-d683-11e8-8187-022fee61b306,品牌微信,Y,1361.0,3.0,1,0,0,0,1,0,0,0,
fb2a7ac2-d683-11e8-8187-022fee61b306,线下,Y,1400.0,1.0,0,0,1,0,1,0,0,0,
1d972ce1-d684-11e8-8187-022fee61b306,CRM系统,Y,1366.0,3.0,1,0,0,0,1,0,0,0,
90fad5dc-d683-11e8-8187-022fee61b306,线下,Y,1260.0,6.0,0,0,1,0,1,0,0,0,
a6f63dcd-d683-11e8-8187-022fee61b306,线下,Y,1399.0,1.0,0,0,1,0,0,1,0,0,
a9acc53d-d683-11e8-8187-022fee61b306,线下,Y,1132.0,10.0,0,0,1,0,0,1,0,0,
142a1270-d684-11e8-8187-022fee61b306,品牌微信,Y,46.0,-2.0,0,0,1,0,0,1,0,0,
f7884789-d683-11e8-8187-022fee61b306,CRM系统,Y,1220.0,7.0,1,0,0,0,0,1,0,0,
cedc8b74-d683-11e8-8187-022fee61b306,品牌微信,Y,1387.0,2.0,0,0,1,0,1,0,0,0,
16fc2c6d-d684-11e8-8187-022fee61b306,线下,Y,1542.0,-2.0,0,0,1,0,1,0,0,0,7.0
c55efa78-d683-11e8-8187-022fee61b306,CRM系统,Y,1307.0,5.0,1,0,0,0,0,1,0,0,0.0
c6af84f5-d683-11e8-8187-022fee61b306,CRM系统,Y,786.0,22.0,1,0,0,0,0,0,1,0,
108740a1-d684-11e8-8187-022fee61b306,品牌微信,Y,168.0,42.0,1,0,0,0,0,1,0,0,
e2f4a4b8-d683-11e8-8187-022fee61b306,线下,Y,1426.0,1.0,0,0,1,0,0,1,0,0,
1dea6ee2-d684-11e8-8187-022fee61b306,线下,Y,1207.0,8.0,0,0,1,0,0,1,0,0,
c66814a0-d683-11e8-8187-022fee61b306,CRM系统,Y,1094.0,12.0,1,0,0,0,0,1,0,0,0.0
9faf624e-d683-11e8-8187-022fee61b306,线下,Y,1277.0,6.0,0,0,1,0,1,0,0,0,
863b3b48-d683-11e8-8187-022fee61b306,CRM系统,Y,1060.0,13.0,1,0,0,0,0,0,1,0,
69a2e7f9-d683-11e8-8187-022fee61b306,线下,Y,1600.0,-4.0,0,0,1,0,1,0,0,0,
96f2b41f-d683-11e8-8187-022fee61b306,品牌微信,Y,1480.0,0.0,0,0,1,0,1,0,0,0,
6770ebc0-d684-11e8-8187-022fee61b306,线下,Y,1202.0,8.0,0,0,1,0,0,1,0,0,
6a0ebdd5-d683-11e8-8187-022fee61b306,线下,Y,1549.0,-2.0,0,0,1,0,1,0,0,0,
9581b60a-d684-11e8-8187-022fee61b306,线下,Y,1222.0,7.0,0,0,1,0,0,1,0,0,
888a9d49-d684-11e8-8187-022fee61b306,线下,Y,1298.0,5.0,0,0,1,0,0,1,0,0,3.0
732a3ae3-d684-11e8-8187-022fee61b306,线下,Y,1471.0,3.0,0,0,1,0,1,0,0,0,106.0
5ad29129-d684-11e8-8187-022fee61b306,京东商城,Y,1170.0,9.0,0,0,1,0,0,1,0,0,4.0
d1133b40-d683-11e8-8187-022fee61b306,CRM系统,Y,1186.0,9.0,1,0,0,0,0,1,0,0,
3748e91c-d684-11e8-8187-022fee61b306,品牌微信,Y,1217.0,10.0,0,0,1,0,0,1,0,0,84.0
b1a87647-d683-11e8-8187-022fee61b306,品牌微信,Y,1031.0,26.0,1,0,0,0,0,0,1,0,383.0
b1473280-d683-11e8-8187-022fee61b306,线下,Y,1187.0,8.0,0,0,1,0,0,1,0,0,
6d0a8c82-d683-11e8-8187-022fee61b306,CRM系统,Y,1267.0,12.0,1,0,0,0,0,1,0,0,184.0
b1b3283e-d683-11e8-8187-022fee61b306,品牌微信,Y,1101.0,14.0,0,0,1,0,0,1,1,0,95.0
79b3f765-d683-11e8-8187-022fee61b306,线下,Y,1403.0,1.0,0,0,1,0,1,0,0,0,
a1c7d796-d683-11e8-8187-022fee61b306,线下,Y,1382.0,11.0,0,0,1,0,0,1,0,0,280.0
b9475c2d-d684-11e8-8187-022fee61b306,CRM系统,Y,1443.0,0.0,1,0,0,0,1,0,0,0,
f2da402d-d683-11e8-8187-022fee61b306,CRM系统,Y,1217.0,8.0,1,0,0,0,0,1,0,0,
92f9c1fe-d684-11e8-8187-022fee61b306,线下,Y,1466.0,0.0,0,0,1,0,1,0,0,0,
bb1a80d8-d684-11e8-8187-022fee61b306,品牌微信,Y,1501.0,-1.0,1,0,0,0,0,1,0,0,
f4fc776a-d683-11e8-8187-022fee61b306,线下,Y,1285.0,5.0,0,0,1,0,0,1,0,0,0.0
86d23d27-d683-11e8-8187-022fee61b306,线下,Y,1452.0,0.0,0,0,1,0,0,1,0,0,
6ff77785-d683-11e8-8187-022fee61b306,线下,Y,1352.0,24.0,0,0,1,0,0,1,0,0,624.0
ae8bfa9f-d683-11e8-8187-022fee61b306,CRM系统,Y,1186.0,9.0,1,0,0,0,0,1,0,0,
613ffe5e-d684-11e8-8187-022fee61b306,线下,Y,1112.0,11.0,0,0,1,0,0,1,0,0,
ccfa6a25-d684-11e8-8187-022fee61b306,线下,Y,1498.0,-1.0,0,0,1,0,0,1,0,0,
81ef3605-d684-11e8-8187-022fee61b306,品牌微信,Y,1402.0,1.0,0,0,1,0,1,0,0,0,0.0
1d612a7c-d684-11e8-8187-022fee61b306,品牌微信,Y,1500.0,-1.0,0,0,1,0,1,0,0,0,
c8aa66f0-d683-11e8-8187-022fee61b306,线下,Y,1444.0,0.0,0,0,1,0,1,0,0,0,12.0
b057ae19-d683-11e8-8187-022fee61b306,线下,Y,1308.0,5.0,0,0,1,0,0,1,0,0,0.0
b2ab5f1a-d683-11e8-8187-022fee61b306,CRM系统,Y,1305.0,5.0,1,0,0,0,1,0,0,0,
d7f79902-d684-11e8-8187-022fee61b306,线下,Y,1342.0,3.0,0,0,1,0,1,0,0,0,
9dde5e5e-d683-11e8-8187-022fee61b306,CRM系统,Y,904.0,18.0,1,0,0,0,0,1,0,0,0.0
2711207f-d684-11e8-8187-022fee61b306,品牌微信,Y,1431.0,3.0,0,0,1,0,1,0,0,0,90.0
ad0c19b3-d683-11e8-8187-022fee61b306,品牌微信,Y,1558.0,-3.0,0,0,1,0,1,0,0,0,
a5ecc8ac-d683-11e8-8187-022fee61b306,品牌微信,Y,1187.0,10.0,1,0,0,0,0,1,0,0,54.0
f4fbe59f-d683-11e8-8187-022fee61b306,CRM系统,Y,1348.0,11.0,1,0,0,0,1,0,0,0,246.0
e3333058-d684-11e8-8187-022fee61b306,CRM系统,Y,1279.0,6.0,1,0,0,0,1,0,0,0,
29aa097d-d684-11e8-8187-022fee61b306,线下,Y,1298.0,5.0,0,0,1,0,0,1,0,0,
bed84caa-d683-11e8-8187-022fee61b306,CRM系统,Y,1338.0,18.0,1,0,0,0,0,1,0,0,438.0
43f9958b-d684-11e8-8187-022fee61b306,线下,Y,1442.0,0.0,0,0,1,0,0,1,0,0,
9ac93490-d683-11e8-8187-022fee61b306,CRM系统,Y,941.0,17.0,1,0,0,0,0,1,0,0,0.0
aed06ba8-d683-11e8-8187-022fee61b306,CRM系统,Y,1240.0,17.0,1,0,0,0,0,1,0,0,327.0
729c57e9-d683-11e8-8187-022fee61b306,线下,Y,1317.0,4.0,0,0,1,0,0,1,0,0,
ddcb6417-d683-11e8-8187-022fee61b306,线下,Y,1512.0,-1.0,0,0,1,0,1,0,0,0,
e28ac459-d683-11e8-8187-022fee61b306,品牌微信,Y,1154.0,10.0,0,0,1,0,0,1,0,0,1.0
759b561c-d684-11e8-8187-022fee61b306,京东商城,Y,1167.0,9.0,0,0,1,0,0,1,0,0,2.0
75ebd2e9-d683-11e8-8187-022fee61b306,线下,Y,1508.0,-1.0,0,0,1,0,1,0,0,0,
8697ded2-d684-11e8-8187-022fee61b306,品牌微信,Y,1274.0,6.0,1,0,0,0,1,0,0,0,
a44424f1-d684-11e8-8187-022fee61b306,线下,Y,1221.0,7.0,0,0,1,0,0,1,0,0,
b25d4689-d683-11e8-8187-022fee61b306,CRM系统,Y,1307.0,5.0,1,0,0,0,0,1,0,0,
54630935-d684-11e8-8187-022fee61b306,线下,Y,1491.0,-1.0,0,0,1,0,1,0,0,0,
db1af0a3-d684-11e8-8187-022fee61b306,CRM系统,Y,1231.0,7.0,1,0,0,0,0,1,0,0,
e5ee4487-d683-11e8-8187-022fee61b306,线下,Y,1357.0,3.0,0,0,1,0,1,0,0,0,0.0
39463883-d684-11e8-8187-022fee61b306,线下,Y,1284.0,5.0,0,0,1,0,1,0,0,0,
e0de8820-d684-11e8-8187-022fee61b306,CRM系统,Y,1218.0,7.0,1,0,0,0,0,1,0,0,
dda7c322-d683-11e8-8187-022fee61b306,CRM系统,Y,1217.0,8.0,1,0,0,0,0,1,0,0,
ac331def-d684-11e8-8187-022fee61b306,线下,Y,1210.0,8.0,0,0,1,0,0,1,0,0,
dddb5642-d683-11e8-8187-022fee61b306,线下,Y,1319.0,4.0,0,0,1,0,1,0,0,0,
78bd99b2-d683-11e8-8187-022fee61b306,CRM系统,Y,1345.0,3.0,1,0,0,0,0,1,0,0,5.0
2cdcfc48-d684-11e8-8187-022fee61b306,品牌微信,Y,1088.0,12.0,1,0,0,0,0,1,0,0,
6aaf2e74-d683-11e8-8187-022fee61b306,线下,Y,1280.0,5.0,0,0,1,0,0,1,0,0,
78ddf06b-d683-11e8-8187-022fee61b306,线下,Y,1631.0,-5.0,0,0,1,0,0,1,0,0,
39ac7b16-d684-11e8-8187-022fee61b306,品牌微信,Y,1553.0,-2.0,0,1,0,1,0,0,0,0,12.0
a05143ad-d684-11e8-8187-022fee61b306,线下,Y,1269.0,6.0,0,0,1,0,0,1,0,0,
4412a954-d684-11e8-8187-022fee61b306,线下,Y,1250.0,6.0,0,0,1,0,0,1,0,0,
b6a316db-d684-11e8-8187-022fee61b306,线下,Y,1132.0,10.0,0,0,1,0,0,1,0,0,4.0
74691332-d683-11e8-8187-022fee61b306,线下,Y,1358.0,3.0,0,0,1,0,1,0,0,0,
b7066262-d683-11e8-8187-022fee61b306,线下,Y,1303.0,5.0,0,0,1,0,1,0,0,0,
bd724e31-d684-11e8-8187-022fee61b306,线下,Y,1500.0,-1.0,0,0,1,0,1,0,0,0,
72560f86-d683-11e8-8187-022fee61b306,CRM系统,Y,588.0,28.0,1,0,0,0,0,0,1,0,0.0
ca4f5d45-d683-11e8-8187-022fee61b306,CRM系统,Y,1065.0,12.0,1,0,0,0,0,1,0,0,0.0
87205c6a-d683-11e8-8187-022fee61b306,品牌微信,Y,1187.0,10.0,0,0,1,0,1,1,0,0,34.0
71cd0e19-d683-11e8-8187-022fee61b306,线下,Y,1142.0,10.0,0,0,1,0,0,1,0,0,
68d0aa52-d683-11e8-8187-022fee61b306,天猫旗舰店,Y,1169.0,9.0,0,0,1,0,0,1,0,0,
be91afa1-d683-11e8-8187-022fee61b306,线下,Y,1478.0,0.0,0,0,1,0,0,1,0,0,0.0
d8a11df8-d683-11e8-8187-022fee61b306,线下,Y,1416.0,1.0,0,0,1,0,1,0,0,0,9.0
e2bf1911-d683-11e8-8187-022fee61b306,CRM系统,Y,822.0,25.0,1,0,0,0,0,0,1,0,129.0
ccbd0a31-d684-11e8-8187-022fee61b306,品牌微信,Y,1275.0,6.0,1,0,0,0,0,1,0,0,
2a6ddc63-d684-11e8-8187-022fee61b306,线下,Y,1342.0,3.0,0,0,1,0,0,1,0,0,0.0
651e8683-d684-11e8-8187-022fee61b306,CRM系统,Y,1214.0,12.0,1,0,0,0,0,1,0,0,122.0
6ea4bc6c-d683-11e8-8187-022fee61b306,线下,Y,1138.0,10.0,0,0,1,0,0,1,0,0,
18596b93-d684-11e8-8187-022fee61b306,品牌微信,Y,1110.0,13.0,0,0,1,0,0,1,0,0,61.0
c9a1d4c3-d683-11e8-8187-022fee61b306,线下,Y,1429.0,6.0,0,0,1,0,1,0,0,0,157.0
d8d9e031-d683-11e8-8187-022fee61b306,线下,Y,1187.0,11.0,0,0,1,0,0,1,0,0,88.0
c9ca3b09-d683-11e8-8187-022fee61b306,线下,Y,1300.0,5.0,0,0,1,0,0,1,0,0,
bb976e36-d683-11e8-8187-022fee61b306,线下,Y,1339.0,3.0,0,0,1,0,1,0,0,0,
3ea0b271-d684-11e8-8187-022fee61b306,线下,Y,1385.0,2.0,0,0,1,0,0,1,0,0,
6c983fa2-d683-11e8-8187-022fee61b306,线下,Y,1421.0,1.0,0,0,1,0,1,0,0,0,
bccdae9e-d683-11e8-8187-022fee61b306,线下,Y,1135.0,10.0,0,0,1,0,0,1,0,0,
917ae46b-d683-11e8-8187-022fee61b306,品牌微信,Y,1252.0,6.0,0,0,1,0,0,1,0,0,
284ccf51-d684-11e8-8187-022fee61b306,线下,Y,1423.0,1.0,0,0,1,0,1,0,0,0,
db030122-d684-11e8-8187-022fee61b306,品牌微信,Y,1259.0,6.0,1,0,0,0,0,1,0,0,
39948c93-d684-11e8-8187-022fee61b306,CRM系统,Y,1241.0,11.0,1,0,0,0,0,1,0,0,141.0
fef7caea-d683-11e8-8187-022fee61b306,线下,Y,1107.0,11.0,0,0,1,0,0,1,0,0,
45d96889-d684-11e8-8187-022fee61b306,品牌微信,Y,1223.0,7.0,0,0,1,0,0,1,0,0,
b2c0b580-d684-11e8-8187-022fee61b306,CRM系统,Y,1415.0,1.0,1,0,0,0,1,0,0,0,
9ca5bf88-d683-11e8-8187-022fee61b306,线下,Y,1348.0,3.0,0,0,1,0,1,0,0,0,
cfbbf290-d683-11e8-8187-022fee61b306,品牌微信,Y,1157.0,10.0,0,0,1,0,0,1,0,0,16.0
1a1d17ec-d684-11e8-8187-022fee61b306,线下,Y,1419.0,1.0,0,0,1,0,1,0,0,0,
3a4208ea-d684-11e8-8187-022fee61b306,品牌微信,Y,1219.0,11.0,0,0,1,0,0,1,0,0,122.0
c66f7868-d683-11e8-8187-022fee61b306,CRM系统,Y,1413.0,4.0,1,0,0,0,1,0,0,0,81.0
a730a594-d684-11e8-8187-022fee61b306,线下,Y,1400.0,3.0,0,0,1,0,1,0,0,0,50.0
98ae6a0e-d684-11e8-8187-022fee61b306,线下,Y,1267.0,6.0,0,0,1,0,1,0,0,0,
389cdefd-d684-11e8-8187-022fee61b306,品牌微信,Y,1282.0,5.0,1,0,0,0,0,1,0,0,
83dbf256-d683-11e8-8187-022fee61b306,线下,Y,1150.0,10.0,0,0,1,0,1,0,0,0,
ba4e9b6e-d683-11e8-8187-022fee61b306,线下,Y,1496.0,-1.0,0,0,1,0,1,0,0,0,1.0
591e1bbe-d684-11e8-8187-022fee61b306,品牌微信,Y,1116.0,12.0,0,0,1,0,0,1,0,0,46.0
acae747b-d684-11e8-8187-022fee61b306,CRM系统,Y,1357.0,3.0,1,0,0,0,1,0,0,0,
aa89d281-d683-11e8-8187-022fee61b306,线下,Y,1198.0,8.0,0,0,1,0,0,1,0,0,
cc5f3cad-d684-11e8-8187-022fee61b306,品牌微信,Y,1612.0,-3.0,0,0,1,0,1,0,0,0,38.0
0b86b0ca-d684-11e8-8187-022fee61b306,线下,Y,1138.0,10.0,0,0,1,0,1,0,0,0,
34e2c519-d684-11e8-8187-022fee61b306,品牌微信,Y,1432.0,0.0,1,0,0,0,0,1,0,0,
8f4207cc-d683-11e8-8187-022fee61b306,线下,Y,1499.0,-1.0,0,0,1,0,1,0,0,0,
413d5627-d684-11e8-8187-022fee61b306,线下,Y,1502.0,-1.0,0,0,1,0,0,1,0,0,
e4775510-d684-11e8-8187-022fee61b306,品牌微信,Y,1310.0,5.0,1,0,0,0,0,1,0,0,
c225e970-d683-11e8-8187-022fee61b306,线下,Y,1503.0,-1.0,0,0,1,0,1,0,0,0,
aeb089ba-d683-11e8-8187-022fee61b306,线下,Y,1339.0,5.0,0,0,1,0,0,1,0,0,56.0
9a191854-d683-11e8-8187-022fee61b306,线下,Y,1296.0,5.0,0,0,1,0,0,1,0,0,
ceddf323-d683-11e8-8187-022fee61b306,线下,Y,1412.0,1.0,0,0,1,0,1,0,0,0,
b820772c-d683-11e8-8187-022fee61b306,品牌微信,Y,1123.0,11.0,0,0,1,0,0,1,0,0,
f80b06ae-d683-11e8-8187-022fee61b306,线下,Y,1376.0,2.0,0,0,1,0,1,0,0,0,
837e5e37-d683-11e8-8187-022fee61b306,线下,Y,1507.0,6.0,0,0,1,0,1,0,0,0,256.0
21af1bfc-d684-11e8-8187-022fee61b306,线下,Y,1523.0,-2.0,0,0,1,0,1,0,0,0,
9301fb0f-d684-11e8-8187-022fee61b306,品牌微信,Y,1228.0,7.0,0,0,1,0,0,1,0,0,0.0
dfd87686-d684-11e8-8187-022fee61b306,品牌微信,Y,1429.0,2.0,0,0,1,0,1,0,0,0,35.0
c42dcbbe-d684-11e8-8187-022fee61b306,品牌微信,Y,1340.0,4.0,1,0,0,0,1,0,0,0,
12982b94-d684-11e8-8187-022fee61b306,线下,Y,1491.0,0.0,0,0,1,0,0,1,0,0,
7469377b-d683-11e8-8187-022fee61b306,CRM系统,Y,1049.0,13.0,1,0,0,0,0,0,1,0,0.0
f6979526-d683-11e8-8187-022fee61b306,线下,Y,1140.0,11.0,0,0,1,0,0,1,0,0,20.0
4650cd8d-d684-11e8-8187-022fee61b306,线下,Y,1172.0,16.0,0,0,1,0,0,1,0,0,225.0
e1e4539e-d683-11e8-8187-022fee61b306,线下,Y,1453.0,0.0,0,0,1,0,1,0,0,0,
489046da-d684-11e8-8187-022fee61b306,线下,Y,1217.0,7.0,0,0,1,0,0,1,0,0,
2fc07d2e-d684-11e8-8187-022fee61b306,品牌微信,Y,1319.0,4.0,0,0,1,0,1,0,0,0,
891dfb96-d684-11e8-8187-022fee61b306,线下,Y,1170.0,13.0,0,0,1,0,0,1,0,0,109.0
8e3de0b7-d683-11e8-8187-022fee61b306,线下,Y,1172.0,9.0,0,0,1,0,0,1,0,0,
9e5b7fb6-d683-11e8-8187-022fee61b306,天猫旗舰店,Y,1146.0,10.0,0,0,1,0,0,1,0,0,
68704389-d683-11e8-8187-022fee61b306,线下,Y,1468.0,0.0,0,0,1,0,1,0,0,0,
66442816-d684-11e8-8187-022fee61b306,品牌微信,Y,1429.0,1.0,1,0,0,0,1,0,0,0,0.0
c9c9cc3f-d683-11e8-8187-022fee61b306,CRM系统,Y,1107.0,11.0,1,0,0,0,0,1,0,0,0.0
32dc8abc-d684-11e8-8187-022fee61b306,线下,Y,1399.0,1.0,0,0,1,0,0,1,0,0,
dcb83637-d683-11e8-8187-022fee61b306,线下,Y,1267.0,6.0,0,0,1,0,1,0,0,0,0.0
74ff7131-d683-11e8-8187-022fee61b306,线下,Y,1184.0,9.0,0,0,1,0,0,1,0,0,
6da3a0da-d683-11e8-8187-022fee61b306,线下,Y,1230.0,7.0,0,0,1,0,0,1,0,0,
029477c7-d684-11e8-8187-022fee61b306,品牌微信,Y,1132.0,11.0,0,0,1,0,0,1,0,0,30.0
c3d93927-d683-11e8-8187-022fee61b306,CRM系统,Y,1247.0,10.0,1,0,0,0,0,1,0,0,91.0
d7d64df3-d684-11e8-8187-022fee61b306,CRM系统,Y,1281.0,5.0,1,0,0,0,0,1,0,0,
e34d5567-d683-11e8-8187-022fee61b306,线下,Y,1373.0,2.0,0,0,1,0,1,0,0,0,
69cb6c34-d683-11e8-8187-022fee61b306,线下,Y,1360.0,8.0,0,0,1,0,0,1,0,0,143.0
e1fcc3c5-d683-11e8-8187-022fee61b306,CRM系统,Y,1389.0,2.0,1,0,0,0,1,0,0,0,
c7568c4e-d683-11e8-8187-022fee61b306,CRM系统,Y,1095.0,11.0,1,0,0,0,0,1,0,0,0.0
850cbce4-d683-11e8-8187-022fee61b306,线下,Y,1477.0,0.0,0,0,1,0,1,0,0,0,0.0
97ac77fa-d683-11e8-8187-022fee61b306,线下,Y,1144.0,10.0,0,0,1,0,0,1,0,0,
969a8e64-d683-11e8-8187-022fee61b306,线下,Y,1397.0,2.0,0,0,1,0,0,1,0,0,
5f217e3f-d684-11e8-8187-022fee61b306,天猫旗舰店,Y,1197.0,8.0,0,0,1,0,0,1,0,0,3.0
b00827b9-d683-11e8-8187-022fee61b306,CRM系统,Y,1448.0,1.0,1,0,0,0,1,0,0,0,41.0
aa9a8467-d683-11e8-8187-022fee61b306,线下,Y,1141.0,10.0,0,0,1,0,0,1,0,0,
f3c52860-d683-11e8-8187-022fee61b306,CRM系统,Y,1248.0,11.0,1,0,0,0,0,1,0,0,147.0
03a1be37-d684-11e8-8187-022fee61b306,线下,Y,1277.0,6.0,0,0,1,0,0,1,0,0,
a769a505-d683-11e8-8187-022fee61b306,品牌微信,Y,1332.0,17.0,0,0,1,0,1,0,0,0,412.0
cbd4fd0c-d684-11e8-8187-022fee61b306,线下,Y,1309.0,5.0,0,0,1,0,0,1,0,0,
d9b74fb6-d683-11e8-8187-022fee61b306,线下,Y,1361.0,3.0,0,0,1,0,1,0,0,0,
451603d1-d684-11e8-8187-022fee61b306,品牌微信,Y,1081.0,-8.0,1,0,0,0,0,1,0,0,
cb9b02af-d683-11e8-8187-022fee61b306,CRM系统,Y,1514.0,-1.0,1,0,0,0,1,0,0,0,0.0
6d89376f-d683-11e8-8187-022fee61b306,线下,Y,1195.0,26.0,0,0,1,0,0,1,0,0,556.0
49aafcda-d684-11e8-8187-022fee61b306,品牌微信,Y,1240.0,11.0,0,0,1,0,0,1,0,0,124.0
d87858fa-d683-11e8-8187-022fee61b306,CRM系统,Y,1240.0,15.0,1,0,0,0,0,1,0,0,263.0
6b304c86-d683-11e8-8187-022fee61b306,线下,Y,1677.0,1.0,0,1,0,1,0,0,0,0,249.0
3fe5dde8-d684-11e8-8187-022fee61b306,CRM系统,Y,1236.0,11.0,1,0,0,0,0,1,0,0,126.0
dcbd425f-d683-11e8-8187-022fee61b306,线下,Y,1232.0,13.0,0,0,1,0,0,1,0,0,191.0
7df7732d-d683-11e8-8187-022fee61b306,京东商城,Y,1146.0,10.0,0,0,1,0,0,1,0,0,
f6c0d425-d683-11e8-8187-022fee61b306,线下,Y,1278.0,-2.0,0,0,1,0,0,1,0,0,301.0
f65443db-d683-11e8-8187-022fee61b306,线下,Y,1327.0,4.0,0,0,1,0,1,0,0,0,
a6793dae-d684-11e8-8187-022fee61b306,线下,Y,1221.0,7.0,0,0,1,0,0,1,0,0,0.0
8cc16d80-d683-11e8-8187-022fee61b306,线下,Y,1275.0,6.0,0,0,1,0,0,1,0,0,
b90f6382-d683-11e8-8187-022fee61b306,CRM系统,Y,1459.0,0.0,1,0,0,0,1,0,0,0,
7f21e59d-d683-11e8-8187-022fee61b306,线下,Y,1384.0,2.0,0,0,1,0,0,1,0,0,0.0
2209d93c-d684-11e8-8187-022fee61b306,品牌微信,Y,1132.0,10.0,0,0,1,0,0,1,0,0,0.0
c7d93384-d683-11e8-8187-022fee61b306,线下,Y,1516.0,-1.0,0,0,1,0,1,0,0,0,0.0
bba0bc5f-d683-11e8-8187-022fee61b306,品牌微信,Y,1488.0,0.0,0,0,1,0,1,0,0,0,0.0
cd2a4a9e-d684-11e8-8187-022fee61b306,CRM系统,Y,1341.0,3.0,1,0,0,0,0,1,0,0,
6b2fac6f-d684-11e8-8187-022fee61b306,CRM系统,Y,1210.0,8.0,1,0,0,0,0,1,0,0,
b4a15678-d683-11e8-8187-022fee61b306,线下,Y,1415.0,1.0,0,0,1,0,1,0,0,0,1.0
6bc1d653-d684-11e8-8187-022fee61b306,线下,Y,1251.0,6.0,0,0,1,0,0,1,0,0,0.0
f934c19f-d683-11e8-8187-022fee61b306,CRM系统,Y,1062.0,13.0,1,0,0,0,0,0,1,0,0.0
6af311d4-d684-11e8-8187-022fee61b306,线下,Y,1396.0,2.0,0,0,1,0,1,0,0,0,
6af24edf-d684-11e8-8187-022fee61b306,线下,Y,1334.0,4.0,0,0,1,0,0,1,0,0,
